assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:vfx:battle-atkup:nitro-reference,VFX,NITRO_3D_EFFECT_FAMILY,battle/atkup,YDIJ Nitro 3D inventory + decoded reference pack,R:\NEXUS LINK\原作\YDIJ_3D_RESEARCH_PACK_2026-08-24\3D_ASSET_INVENTORY.csv,ROM_BINARY,RAW_3D_BATTLE_ATKUP,NITRO_3D_VFX,HYBRID_2D_3D,NEEDS_CONVERSION,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""CLEAN_ROOM_ORIGINAL_REPLACEMENT_REQUIRED""]","Verified Nitro 3D effect family; recreate only the effect layer, not the whole scene."
art:vfx:e003-seed00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_seed00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SEED00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-smileybomb00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_smileybomb00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SMILEYBOMB00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-snowcrystal00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_snowcrystal00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SNOWCRYSTAL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-snowstorm:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_snowstorm,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SNOWSTORM,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-soloblue00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_soloblue00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SOLOBLUE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-spear00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_spear00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SPEAR00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-specialtime:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_specialtime,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SPECIALTIME,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-spiralbone00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_spiralbone00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SPIRALBONE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-star00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_star00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_STAR00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-star01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_star01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_STAR01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-starlight00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_starlight00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_STARLIGHT00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-sumiburesu00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_sumiburesu00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SUMIBURESU00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-sun00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_sun00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SUN00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-suport-eff:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_suport_eff,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SUPORT_EFF,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-sword00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_sword00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SWORD00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-syuriken00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_syuriken00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_SYURIKEN00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-tatumaki00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_tatumaki00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TATUMAKI00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-tatumaki01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_tatumaki01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TATUMAKI01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-thunderball00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_thunderball00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_THUNDERBALL00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-thunderjavelin00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_thunderjavelin00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_THUNDERJAVELIN00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-toge00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_toge00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TOGE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-toyfire00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_toyfire00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TOYFIRE00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-trident00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_trident00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TRIDENT00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-tsunami:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_tsunami,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TSUNAMI,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-tuno00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_tuno00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TUNO00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-tyusyaki00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_tyusyaki00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_TYUSYAKI00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-unchi00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_unchi00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_UNCHI00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-walaser00:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_walaser00,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_WALASER00,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
art:vfx:e003-walaser01:sprite-reference,VFX,VFX_2D_SPRITE_FAMILY,common/e003_walaser01,YDIJ ROM art census,docs/art/ROM_ART_CENSUS.json,ROM_BINARY,RAW_2D_BATTLE_ATTACK_SPRITE_E003_WALASER01,NDS_2D,PIXIJS_2D,NEEDS_REBUILD,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_BINARY,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_EFFECT_REPLACEMENT_REQUIRED"",""TRIGGER_AND_TIMING_UNKNOWN_REQUIRES_TRACE"",""SPRITE_VFX_TIER_NOT_IN_ORIGINAL_752_UNIT_AUDIT""]","2D cell-animated effect family (BATTLE_ATTACK_SPRITE). The original 26 VFX units are all Nitro 3D models; this entire 2D sprite library was outside the 752-unit audit. Trigger and timing remain gameplay authority and must be traced, not inferred from the artwork."
